respID,qID,altID,obsID,profileID,price,tripTime,waitTime,SharedRide,HumanPresent
175,3,3,1395,107,5,30,9,No,No
175,3,4,1395,87,7,25,5,No,No
175,3,5,1395,89,5,30,5,No,No
175,4,1,1396,32,5,25,5,No,Yes
175,4,2,1396,66,7,20,7,Yes,No
175,4,3,1396,51,7,25,9,No,Yes
175,4,4,1396,33,7,25,5,No,Yes
175,4,5,1396,62,5,30,5,Yes,No
175,5,1,1397,95,5,25,7,No,No
175,5,2,1397,10,3,20,7,Yes,Yes
175,5,3,1397,60,7,25,5,Yes,No
175,5,4,1397,36,7,30,5,No,Yes
175,5,5,1397,33,7,25,5,No,Yes
175,6,1,1398,58,3,25,5,Yes,No
175,6,2,1398,98,5,30,7,No,No
175,6,3,1398,9,7,30,5,Yes,Yes
175,6,4,1398,24,7,25,9,Yes,Yes
175,6,5,1398,36,7,30,5,No,Yes
175,7,1,1399,54,7,30,9,No,Yes
175,7,2,1399,43,3,30,7,No,Yes
175,7,3,1399,6,7,25,5,Yes,Yes
175,7,4,1399,107,5,30,9,No,No
175,7,5,1399,98,5,30,7,No,No
175,8,1,1400,36,7,30,5,No,Yes
175,8,2,1400,3,7,20,5,Yes,Yes
175,8,3,1400,20,5,20,9,Yes,Yes
175,8,4,1400,98,5,30,7,No,No
175,8,5,1400,30,7,20,5,No,Yes
176,1,1,1401,18,7,30,7,Yes,Yes
176,1,2,1401,54,7,30,9,No,Yes
176,1,3,1401,26,5,30,9,Yes,Yes
176,1,4,1401,56,5,20,5,Yes,No
176,1,5,1401,68,5,25,7,Yes,No
176,2,1,1402,26,5,30,9,Yes,Yes
176,2,2,1402,44,5,30,7,No,Yes
176,2,3,1402,81,7,30,9,Yes,No
176,2,4,1402,9,7,30,5,Yes,Yes
176,2,5,1402,68,5,25,7,Yes,No
176,3,1,1403,48,7,20,9,No,Yes
176,3,2,1403,108,7,30,9,No,No
176,3,3,1403,63,7,30,5,Yes,No
176,3,4,1403,107,5,30,9,No,No
176,3,5,1403,77,5,25,9,Yes,No
176,4,1,1404,22,3,25,9,Yes,Yes
176,4,2,1404,23,5,25,9,Yes,Yes
176,4,3,1404,85,3,25,5,No,No
176,4,4,1404,90,7,30,5,No,No
176,4,5,1404,108,7,30,9,No,No
176,5,1,1405,92,5,20,7,No,No
176,5,2,1405,30,7,20,5,No,Yes
176,5,3,1405,70,3,30,7,Yes,No
176,5,4,1405,76,3,25,9,Yes,No
176,5,5,1405,45,7,30,7,No,Yes
176,6,1,1406,104,5,25,9,No,No
176,6,2,1406,4,3,25,5,Yes,Yes
176,6,3,1406,92,5,20,7,No,No
176,6,4,1406,1,3,20,5,Yes,Yes
176,6,5,1406,44,5,30,7,No,Yes
176,7,1,1407,77,5,25,9,Yes,No
176,7,2,1407,67,3,25,7,Yes,No
176,7,3,1407,33,7,25,5,No,Yes
176,7,4,1407,7,3,30,5,Yes,Yes
176,7,5,1407,29,5,20,5,No,Yes
176,8,1,1408,97,3,30,7,No,No
176,8,2,1408,41,5,25,7,No,Yes
176,8,3,1408,42,7,25,7,No,Yes
176,8,4,1408,93,7,20,7,No,No
176,8,5,1408,55,3,20,5,Yes,No
177,1,1,1409,8,5,30,5,Yes,Yes
177,1,2,1409,26,5,30,9,Yes,Yes
177,1,3,1409,12,7,20,7,Yes,Yes
177,1,4,1409,87,7,25,5,No,No
177,1,5,1409,9,7,30,5,Yes,Yes
177,2,1,1410,46,3,20,9,No,Yes
177,2,2,1410,19,3,20,9,Yes,Yes
177,2,3,1410,41,5,25,7,No,Yes
177,2,4,1410,14,5,25,7,Yes,Yes
177,2,5,1410,73,3,20,9,Yes,No
177,3,1,1411,36,7,30,5,No,Yes
177,3,2,1411,22,3,25,9,Yes,Yes
177,3,3,1411,101,5,20,9,No,No
177,3,4,1411,80,5,30,9,Yes,No
177,3,5,1411,14,5,25,7,Yes,Yes
177,4,1,1412,102,7,20,9,No,No
177,4,2,1412,49,3,25,9,No,Yes
177,4,3,1412,2,5,20,5,Yes,Yes
177,4,4,1412,80,5,30,9,Yes,No
177,4,5,1412,4,3,25,5,Yes,Yes
177,5,1,1413,61,3,30,5,Yes,No
177,5,2,1413,48,7,20,9,No,Yes
177,5,3,1413,7,3,30,5,Yes,Yes
177,5,4,1413,64,3,20,7,Yes,No
177,5,5,1413,71,5,30,7,Yes,No
177,6,1,1414,71,5,30,7,Yes,No
177,6,2,1414,58,3,25,5,Yes,No
177,6,3,1414,14,5,25,7,Yes,Yes
177,6,4,1414,30,7,20,5,No,Yes
177,6,5,1414,3,7,20,5,Yes,Yes
177,7,1,1415,73,3,20,9,Yes,No
177,7,2,1415,16,3,30,7,Yes,Yes
177,7,3,1415,57,7,20,5,Yes,No
177,7,4,1415,15,7,25,7,Yes,Yes
177,7,5,1415,25,3,30,9,Yes,Yes
177,8,1,1416,6,7,25,5,Yes,Yes
177,8,2,1416,75,7,20,9,Yes,No
177,8,3,1416,40,3,25,7,No,Yes
177,8,4,1416,84,7,20,5,No,No
177,8,5,1416,18,7,30,7,Yes,Yes
178,1,1,1417,108,7,30,9,No,No
178,1,2,1417,97,3,30,7,No,No
178,1,3,1417,50,5,25,9,No,Yes
178,1,4,1417,28,3,20,5,No,Yes
178,1,5,1417,64,3,20,7,Yes,No
178,2,1,1418,57,7,20,5,Yes,No
178,2,2,1418,34,3,30,5,No,Yes
178,2,3,1418,108,7,30,9,No,No
178,2,4,1418,91,3,20,7,No,No
178,2,5,1418,65,5,20,7,Yes,No
178,3,1,1419,10,3,20,7,Yes,Yes
178,3,2,1419,13,3,25,7,Yes,Yes
178,3,3,1419,76,3,25,9,Yes,No
178,3,4,1419,85,3,25,5,No,No
178,3,5,1419,86,5,25,5,No,No
178,4,1,1420,73,3,20,9,Yes,No
178,4,2,1420,87,7,25,5,No,No
178,4,3,1420,30,7,20,5,No,Yes
178,4,4,1420,100,3,20,9,No,No
178,4,5,1420,83,5,20,5,No,No
178,5,1,1421,74,5,20,9,Yes,No
178,5,2,1421,16,3,30,7,Yes,Yes
178,5,3,1421,31,3,25,5,No,Yes
178,5,4,1421,37,3,20,7,No,Yes
178,5,5,1421,10,3,20,7,Yes,Yes
178,6,1,1422,82,3,20,5,No,No
178,6,2,1422,59,5,25,5,Yes,No
178,6,3,1422,26,5,30,9,Yes,Yes
178,6,4,1422,81,7,30,9,Yes,No
178,6,5,1422,75,7,20,9,Yes,No
178,7,1,1423,71,5,30,7,Yes,No
178,7,2,1423,78,7,25,9,Yes,No
178,7,3,1423,75,7,20,9,Yes,No
178,7,4,1423,13,3,25,7,Yes,Yes
178,7,5,1423,40,3,25,7,No,Yes
178,8,1,1424,56,5,20,5,Yes,No
178,8,2,1424,33,7,25,5,No,Yes
178,8,3,1424,29,5,20,5,No,Yes
178,8,4,1424,99,7,30,7,No,No
178,8,5,1424,17,5,30,7,Yes,Yes
179,1,1,1425,56,5,20,5,Yes,No
179,1,2,1425,12,7,20,7,Yes,Yes
179,1,3,1425,19,3,20,9,Yes,Yes
179,1,4,1425,80,5,30,9,Yes,No
179,1,5,1425,20,5,20,9,Yes,Yes
179,2,1,1426,20,5,20,9,Yes,Yes
179,2,2,1426,73,3,20,9,Yes,No
179,2,3,1426,57,7,20,5,Yes,No
179,2,4,1426,67,3,25,7,Yes,No
179,2,5,1426,70,3,30,7,Yes,No
179,3,1,1427,56,5,20,5,Yes,No
179,3,2,1427,6,7,25,5,Yes,Yes
179,3,3,1427,103,3,25,9,No,No
179,3,4,1427,67,3,25,7,Yes,No
179,3,5,1427,42,7,25,7,No,Yes
179,4,1,1428,45,7,30,7,No,Yes
179,4,2,1428,48,7,20,9,No,Yes
179,4,3,1428,57,7,20,5,Yes,No
179,4,4,1428,12,7,20,7,Yes,Yes
179,4,5,1428,62,5,30,5,Yes,No
179,5,1,1429,76,3,25,9,Yes,No
179,5,2,1429,57,7,20,5,Yes,No
179,5,3,1429,69,7,25,7,Yes,No
179,5,4,1429,86,5,25,5,No,No
179,5,5,1429,33,7,25,5,No,Yes
179,6,1,1430,26,5,30,9,Yes,Yes
179,6,2,1430,30,7,20,5,No,Yes
179,6,3,1430,48,7,20,9,No,Yes
179,6,4,1430,67,3,25,7,Yes,No
179,6,5,1430,35,5,30,5,No,Yes
179,7,1,1431,101,5,20,9,No,No
179,7,2,1431,33,7,25,5,No,Yes
179,7,3,1431,71,5,30,7,Yes,No
179,7,4,1431,98,5,30,7,No,No
179,7,5,1431,9,7,30,5,Yes,Yes
179,8,1,1432,19,3,20,9,Yes,Yes
179,8,2,1432,26,5,30,9,Yes,Yes
179,8,3,1432,81,7,30,9,Yes,No
179,8,4,1432,108,7,30,9,No,No
179,8,5,1432,71,5,30,7,Yes,No
180,1,1,1433,22,3,25,9,Yes,Yes
180,1,2,1433,40,3,25,7,No,Yes
180,1,3,1433,61,3,30,5,Yes,No
180,1,4,1433,81,7,30,9,Yes,No
180,1,5,1433,2,5,20,5,Yes,Yes
180,2,1,1434,29,5,20,5,No,Yes
180,2,2,1434,81,7,30,9,Yes,No
180,2,3,1434,10,3,20,7,Yes,Yes
180,2,4,1434,87,7,25,5,No,No
180,2,5,1434,108,7,30,9,No,No
180,3,1,1435,37,3,20,7,No,Yes
180,3,2,1435,42,7,25,7,No,Yes
180,3,3,1435,26,5,30,9,Yes,Yes
180,3,4,1435,68,5,25,7,Yes,No
180,3,5,1435,80,5,30,9,Yes,No
180,4,1,1436,36,7,30,5,No,Yes
180,4,2,1436,52,3,30,9,No,Yes
180,4,3,1436,72,7,30,7,Yes,No
180,4,4,1436,12,7,20,7,Yes,Yes
180,4,5,1436,27,7,30,9,Yes,Yes
180,5,1,1437,48,7,20,9,No,Yes
180,5,2,1437,1,3,20,5,Yes,Yes
180,5,3,1437,6,7,25,5,Yes,Yes
180,5,4,1437,20,5,20,9,Yes,Yes
180,5,5,1437,58,3,25,5,Yes,No
180,6,1,1438,55,3,20,5,Yes,No
180,6,2,1438,28,3,20,5,No,Yes
180,6,3,1438,5,5,25,5,Yes,Yes
180,6,4,1438,90,7,30,5,No,No
180,6,5,1438,12,7,20,7,Yes,Yes
180,7,1,1439,3,7,20,5,Yes,Yes
180,7,2,1439,76,3,25,9,Yes,No
180,7,3,1439,108,7,30,9,No,No
180,7,4,1439,52,3,30,9,No,Yes
180,7,5,1439,70,3,30,7,Yes,No
180,8,1,1440,47,5,20,9,No,Yes
180,8,2,1440,49,3,25,9,No,Yes
180,8,3,1440,105,7,25,9,No,No
180,8,4,1440,10,3,20,7,Yes,Yes
180,8,5,1440,79,3,30,9,Yes,No
181,1,1,1441,25,3,30,9,Yes,Yes
181,1,2,1441,107,5,30,9,No,No
181,1,3,1441,90,7,30,5,No,No
181,1,4,1441,24,7,25,9,Yes,Yes
181,1,5,1441,58,3,25,5,Yes,No
181,2,1,1442,108,7,30,9,No,No
181,2,2,1442,55,3,20,5,Yes,No
181,2,3,1442,77,5,25,9,Yes,No
181,2,4,1442,50,5,25,9,No,Yes
181,2,5,1442,40,3,25,7,No,Yes
181,3,1,1443,108,7,30,9,No,No
181,3,2,1443,104,5,25,9,No,No
181,3,3,1443,34,3,30,5,No,Yes
181,3,4,1443,53,5,30,9,No,Yes
181,3,5,1443,94,3,25,7,No,No
181,4,1,1444,98,5,30,7,No,No
181,4,2,1444,81,7,30,9,Yes,No
181,4,3,1444,93,7,20,7,No,No
181,4,4,1444,28,3,20,5,No,Yes
181,4,5,1444,55,3,20,5,Yes,No
181,5,1,1445,108,7,30,9,No,No
181,5,2,1445,19,3,20,9,Yes,Yes
181,5,3,1445,27,7,30,9,Yes,Yes
181,5,4,1445,94,3,25,7,No,No
181,5,5,1445,79,3,30,9,Yes,No
181,6,1,1446,67,3,25,7,Yes,No
181,6,2,1446,40,3,25,7,No,Yes
181,6,3,1446,49,3,25,9,No,Yes
181,6,4,1446,36,7,30,5,No,Yes
181,6,5,1446,60,7,25,5,Yes,No
181,7,1,1447,94,3,25,7,No,No
181,7,2,1447,43,3,30,7,No,Yes
181,7,3,1447,103,3,25,9,No,No
181,7,4,1447,104,5,25,9,No,No
181,7,5,1447,58,3,25,5,Yes,No
181,8,1,1448,77,5,25,9,Yes,No
181,8,2,1448,17,5,30,7,Yes,Yes
181,8,3,1448,86,5,25,5,No,No
181,8,4,1448,66,7,20,7,Yes,No
181,8,5,1448,35,5,30,5,No,Yes
182,1,1,1449,59,5,25,5,Yes,No
182,1,2,1449,79,3,30,9,Yes,No
182,1,3,1449,101,5,20,9,No,No
182,1,4,1449,94,3,25,7,No,No
182,1,5,1449,53,5,30,9,No,Yes
182,2,1,1450,19,3,20,9,Yes,Yes
182,2,2,1450,30,7,20,5,No,Yes
182,2,3,1450,11,5,20,7,Yes,Yes
182,2,4,1450,51,7,25,9,No,Yes
182,2,5,1450,89,5,30,5,No,No
182,3,1,1451,17,5,30,7,Yes,Yes
182,3,2,1451,86,5,25,5,No,No
182,3,3,1451,64,3,20,7,Yes,No
182,3,4,1451,42,7,25,7,No,Yes
182,3,5,1451,74,5,20,9,Yes,No
182,4,1,1452,79,3,30,9,Yes,No
182,4,2,1452,33,7,25,5,No,Yes
182,4,3,1452,14,5,25,7,Yes,Yes
182,4,4,1452,76,3,25,9,Yes,No
182,4,5,1452,46,3,20,9,No,Yes
182,5,1,1453,35,5,30,5,No,Yes
182,5,2,1453,60,7,25,5,Yes,No
182,5,3,1453,55,3,20,5,Yes,No
182,5,4,1453,28,3,20,5,No,Yes
182,5,5,1453,63,7,30,5,Yes,No
182,6,1,1454,27,7,30,9,Yes,Yes
182,6,2,1454,86,5,25,5,No,No
182,6,3,1454,14,5,25,7,Yes,Yes
182,6,4,1454,13,3,25,7,Yes,Yes
182,6,5,1454,23,5,25,9,Yes,Yes
182,7,1,1455,35,5,30,5,No,Yes
182,7,2,1455,55,3,20,5,Yes,No
182,7,3,1455,11,5,20,7,Yes,Yes
182,7,4,1455,89,5,30,5,No,No
182,7,5,1455,60,7,25,5,Yes,No
182,8,1,1456,6,7,25,5,Yes,Yes
182,8,2,1456,44,5,30,7,No,Yes
182,8,3,1456,1,3,20,5,Yes,Yes
182,8,4,1456,5,5,25,5,Yes,Yes
182,8,5,1456,103,3,25,9,No,No
183,1,1,1457,87,7,25,5,No,No
183,1,2,1457,81,7,30,9,Yes,No
183,1,3,1457,58,3,25,5,Yes,No
183,1,4,1457,90,7,30,5,No,No
183,1,5,1457,15,7,25,7,Yes,Yes
183,2,1,1458,30,7,20,5,No,Yes
183,2,2,1458,16,3,30,7,Yes,Yes
183,2,3,1458,108,7,30,9,No,No
183,2,4,1458,38,5,20,7,No,Yes
183,2,5,1458,107,5,30,9,No,No
183,3,1,1459,76,3,25,9,Yes,No
183,3,2,1459,13,3,25,7,Yes,Yes
183,3,3,1459,56,5,20,5,Yes,No
183,3,4,1459,12,7,20,7,Yes,Yes
183,3,5,1459,87,7,25,5,No,No
183,4,1,1460,63,7,30,5,Yes,No
183,4,2,1460,85,3,25,5,No,No
183,4,3,1460,74,5,20,9,Yes,No
183,4,4,1460,96,7,25,7,No,No
183,4,5,1460,52,3,30,9,No,Yes
183,5,1,1461,44,5,30,7,No,Yes
183,5,2,1461,25,3,30,9,Yes,Yes
183,5,3,1461,36,7,30,5,No,Yes
183,5,4,1461,11,5,20,7,Yes,Yes
183,5,5,1461,84,7,20,5,No,No
183,6,1,1462,99,7,30,7,No,No
183,6,2,1462,74,5,20,9,Yes,No
183,6,3,1462,33,7,25,5,No,Yes
183,6,4,1462,61,3,30,5,Yes,No
183,6,5,1462,83,5,20,5,No,No
183,7,1,1463,15,7,25,7,Yes,Yes
183,7,2,1463,61,3,30,5,Yes,No
183,7,3,1463,74,5,20,9,Yes,No
183,7,4,1463,16,3,30,7,Yes,Yes
183,7,5,1463,68,5,25,7,Yes,No
183,8,1,1464,21,7,20,9,Yes,Yes
183,8,2,1464,101,5,20,9,No,No
183,8,3,1464,94,3,25,7,No,No
183,8,4,1464,19,3,20,9,Yes,Yes
183,8,5,1464,34,3,30,5,No,Yes
184,1,1,1465,90,7,30,5,No,No
184,1,2,1465,60,7,25,5,Yes,No
184,1,3,1465,70,3,30,7,Yes,No
184,1,4,1465,97,3,30,7,No,No
184,1,5,1465,76,3,25,9,Yes,No
184,2,1,1466,48,7,20,9,No,Yes
184,2,2,1466,69,7,25,7,Yes,No
184,2,3,1466,89,5,30,5,No,No
184,2,4,1466,102,7,20,9,No,No
184,2,5,1466,87,7,25,5,No,No
184,3,1,1467,20,5,20,9,Yes,Yes
184,3,2,1467,35,5,30,5,No,Yes
184,3,3,1467,74,5,20,9,Yes,No
184,3,4,1467,7,3,30,5,Yes,Yes
184,3,5,1467,45,7,30,7,No,Yes
184,4,1,1468,106,3,30,9,No,No
184,4,2,1468,36,7,30,5,No,Yes
184,4,3,1468,20,5,20,9,Yes,Yes
184,4,4,1468,17,5,30,7,Yes,Yes
184,4,5,1468,91,3,20,7,No,No
184,5,1,1469,80,5,30,9,Yes,No
184,5,2,1469,9,7,30,5,Yes,Yes
184,5,3,1469,8,5,30,5,Yes,Yes
184,5,4,1469,100,3,20,9,No,No
184,5,5,1469,69,7,25,7,Yes,No
184,6,1,1470,95,5,25,7,No,No
184,6,2,1470,10,3,20,7,Yes,Yes
184,6,3,1470,22,3,25,9,Yes,Yes
184,6,4,1470,1,3,20,5,Yes,Yes
184,6,5,1470,92,5,20,7,No,No
184,7,1,1471,65,5,20,7,Yes,No
184,7,2,1471,44,5,30,7,No,Yes
184,7,3,1471,11,5,20,7,Yes,Yes
184,7,4,1471,78,7,25,9,Yes,No
184,7,5,1471,61,3,30,5,Yes,No
184,8,1,1472,70,3,30,7,Yes,No
184,8,2,1472,83,5,20,5,No,No
184,8,3,1472,19,3,20,9,Yes,Yes
184,8,4,1472,28,3,20,5,No,Yes
184,8,5,1472,79,3,30,9,Yes,No
185,1,1,1473,34,3,30,5,No,Yes
185,1,2,1473,32,5,25,5,No,Yes
185,1,3,1473,96,7,25,7,No,No
185,1,4,1473,58,3,25,5,Yes,No
185,1,5,1473,24,7,25,9,Yes,Yes
185,2,1,1474,23,5,25,9,Yes,Yes
185,2,2,1474,74,5,20,9,Yes,No
185,2,3,1474,55,3,20,5,Yes,No
185,2,4,1474,2,5,20,5,Yes,Yes
185,2,5,1474,91,3,20,7,No,No
185,3,1,1475,79,3,30,9,Yes,No
185,3,2,1475,37,3,20,7,No,Yes
185,3,3,1475,3,7,20,5,Yes,Yes
185,3,4,1475,29,5,20,5,No,Yes
185,3,5,1475,46,3,20,9,No,Yes
185,4,1,1476,5,5,25,5,Yes,Yes
185,4,2,1476,60,7,25,5,Yes,No
185,4,3,1476,6,7,25,5,Yes,Yes
185,4,4,1476,88,3,30,5,No,No
185,4,5,1476,52,3,30,9,No,Yes
185,5,1,1477,28,3,20,5,No,Yes
185,5,2,1477,86,5,25,5,No,No
185,5,3,1477,41,5,25,7,No,Yes
185,5,4,1477,13,3,25,7,Yes,Yes
185,5,5,1477,101,5,20,9,No,No
185,6,1,1478,89,5,30,5,No,No
185,6,2,1478,58,3,25,5,Yes,No
185,6,3,1478,86,5,25,5,No,No
185,6,4,1478,73,3,20,9,Yes,No
185,6,5,1478,91,3,20,7,No,No
185,7,1,1479,79,3,30,9,Yes,No
185,7,2,1479,13,3,25,7,Yes,Yes
185,7,3,1479,65,5,20,7,Yes,No
185,7,4,1479,58,3,25,5,Yes,No
185,7,5,1479,77,5,25,9,Yes,No
185,8,1,1480,107,5,30,9,No,No
185,8,2,1480,90,7,30,5,No,No
185,8,3,1480,62,5,30,5,Yes,No
185,8,4,1480,43,3,30,7,No,Yes
185,8,5,1480,87,7,25,5,No,No
186,1,1,1481,52,3,30,9,No,Yes
186,1,2,1481,73,3,20,9,Yes,No
186,1,3,1481,47,5,20,9,No,Yes
186,1,4,1481,87,7,25,5,No,No
186,1,5,1481,55,3,20,5,Yes,No
186,2,1,1482,106,3,30,9,No,No
186,2,2,1482,72,7,30,7,Yes,No
186,2,3,1482,99,7,30,7,No,No
186,2,4,1482,87,7,25,5,No,No
186,2,5,1482,48,7,20,9,No,Yes
186,3,1,1483,44,5,30,7,No,Yes
186,3,2,1483,84,7,20,5,No,No
186,3,3,1483,73,3,20,9,Yes,No
186,3,4,1483,11,5,20,7,Yes,Yes
186,3,5,1483,17,5,30,7,Yes,Yes
186,4,1,1484,32,5,25,5,No,Yes
186,4,2,1484,55,3,20,5,Yes,No
186,4,3,1484,107,5,30,9,No,No
186,4,4,1484,98,5,30,7,No,No
186,4,5,1484,45,7,30,7,No,Yes
186,5,1,1485,97,3,30,7,No,No
186,5,2,1485,18,7,30,7,Yes,Yes
186,5,3,1485,76,3,25,9,Yes,No
186,5,4,1485,31,3,25,5,No,Yes
186,5,5,1485,35,5,30,5,No,Yes
186,6,1,1486,65,5,20,7,Yes,No
186,6,2,1486,98,5,30,7,No,No
186,6,3,1486,2,5,20,5,Yes,Yes
186,6,4,1486,69,7,25,7,Yes,No
186,6,5,1486,4,3,25,5,Yes,Yes
186,7,1,1487,65,5,20,7,Yes,No
186,7,2,1487,60,7,25,5,Yes,No
186,7,3,1487,70,3,30,7,Yes,No
186,7,4,1487,106,3,30,9,No,No
186,7,5,1487,98,5,30,7,No,No
186,8,1,1488,3,7,20,5,Yes,Yes
186,8,2,1488,108,7,30,9,No,No
186,8,3,1488,28,3,20,5,No,Yes
186,8,4,1488,85,3,25,5,No,No
186,8,5,1488,51,7,25,9,No,Yes
187,1,1,1489,75,7,20,9,Yes,No
187,1,2,1489,72,7,30,7,Yes,No
187,1,3,1489,8,5,30,5,Yes,Yes
187,1,4,1489,81,7,30,9,Yes,No
187,1,5,1489,45,7,30,7,No,Yes
187,2,1,1490,55,3,20,5,Yes,No
187,2,2,1490,31,3,25,5,No,Yes
187,2,3,1490,48,7,20,9,No,Yes
187,2,4,1490,28,3,20,5,No,Yes
187,2,5,1490,20,5,20,9,Yes,Yes
187,3,1,1491,45,7,30,7,No,Yes
187,3,2,1491,89,5,30,5,No,No
187,3,3,1491,107,5,30,9,No,No
187,3,4,1491,97,3,30,7,No,No
187,3,5,1491,35,5,30,5,No,Yes
187,4,1,1492,88,3,30,5,No,No
187,4,2,1492,104,5,25,9,No,No
187,4,3,1492,76,3,25,9,Yes,No
187,4,4,1492,43,3,30,7,No,Yes
187,4,5,1492,26,5,30,9,Yes,Yes
187,5,1,1493,59,5,25,5,Yes,No
187,5,2,1493,13,3,25,7,Yes,Yes
187,5,3,1493,39,7,20,7,No,Yes
187,5,4,1493,23,5,25,9,Yes,Yes
187,5,5,1493,79,3,30,9,Yes,No
187,6,1,1494,99,7,30,7,No,No
187,6,2,1494,9,7,30,5,Yes,Yes
187,6,3,1494,92,5,20,7,No,No
187,6,4,1494,97,3,30,7,No,No
187,6,5,1494,74,5,20,9,Yes,No
187,7,1,1495,69,7,25,7,Yes,No
187,7,2,1495,30,7,20,5,No,Yes
187,7,3,1495,70,3,30,7,Yes,No
187,7,4,1495,33,7,25,5,No,Yes
187,7,5,1495,48,7,20,9,No,Yes
187,8,1,1496,55,3,20,5,Yes,No
187,8,2,1496,99,7,30,7,No,No
187,8,3,1496,1,3,20,5,Yes,Yes
187,8,4,1496,95,5,25,7,No,No
187,8,5,1496,13,3,25,7,Yes,Yes
188,1,1,1497,19,3,20,9,Yes,Yes
188,1,2,1497,94,3,25,7,No,No
188,1,3,1497,88,3,30,5,No,No
188,1,4,1497,75,7,20,9,Yes,No
188,1,5,1497,90,7,30,5,No,No
188,2,1,1498,5,5,25,5,Yes,Yes
188,2,2,1498,6,7,25,5,Yes,Yes
188,2,3,1498,12,7,20,7,Yes,Yes
188,2,4,1498,84,7,20,5,No,No
188,2,5,1498,105,7,25,9,No,No
188,3,1,1499,46,3,20,9,No,Yes
188,3,2,1499,79,3,30,9,Yes,No
188,3,3,1499,100,3,20,9,No,No
188,3,4,1499,90,7,30,5,No,No
188,3,5,1499,10,3,20,7,Yes,Yes
188,4,1,1500,57,7,20,5,Yes,No
188,4,2,1500,94,3,25,7,No,No
188,4,3,1500,42,7,25,7,No,Yes
188,4,4,1500,20,5,20,9,Yes,Yes
188,4,5,1500,63,7,30,5,Yes,No
188,5,1,1501,8,5,30,5,Yes,Yes
188,5,2,1501,46,3,20,9,No,Yes
188,5,3,1501,86,5,25,5,No,No
188,5,4,1501,16,3,30,7,Yes,Yes
188,5,5,1501,28,3,20,5,No,Yes
188,6,1,1502,92,5,20,7,No,No
188,6,2,1502,64,3,20,7,Yes,No
188,6,3,1502,102,7,20,9,No,No
188,6,4,1502,14,5,25,7,Yes,Yes
188,6,5,1502,44,5,30,7,No,Yes
188,7,1,1503,99,7,30,7,No,No
188,7,2,1503,35,5,30,5,No,Yes
188,7,3,1503,108,7,30,9,No,No
188,7,4,1503,56,5,20,5,Yes,No
188,7,5,1503,32,5,25,5,No,Yes
188,8,1,1504,49,3,25,9,No,Yes
188,8,2,1504,24,7,25,9,Yes,Yes
188,8,3,1504,40,3,25,7,No,Yes
188,8,4,1504,104,5,25,9,No,No
188,8,5,1504,90,7,30,5,No,No
189,1,1,1505,107,5,30,9,No,No
189,1,2,1505,69,7,25,7,Yes,No
189,1,3,1505,83,5,20,5,No,No
189,1,4,1505,73,3,20,9,Yes,No
189,1,5,1505,14,5,25,7,Yes,Yes
189,2,1,1506,94,3,25,7,No,No
189,2,2,1506,20,5,20,9,Yes,Yes
189,2,3,1506,44,5,30,7,No,Yes
189,2,4,1506,89,5,30,5,No,No
189,2,5,1506,65,5,20,7,Yes,No
189,3,1,1507,99,7,30,7,No,No
189,3,2,1507,24,7,25,9,Yes,Yes
189,3,3,1507,60,7,25,5,Yes,No
189,3,4,1507,80,5,30,9,Yes,No
189,3,5,1507,72,7,30,7,Yes,No
189,4,1,1508,73,3,20,9,Yes,No
189,4,2,1508,104,5,25,9,No,No
189,4,3,1508,29,5,20,5,No,Yes
189,4,4,1508,51,7,25,9,No,Yes
189,4,5,1508,87,7,25,5,No,No
189,5,1,1509,34,3,30,5,No,Yes
189,5,2,1509,86,5,25,5,No,No
189,5,3,1509,22,3,25,9,Yes,Yes
189,5,4,1509,55,3,20,5,Yes,No
189,5,5,1509,100,3,20,9,No,No
189,6,1,1510,70,3,30,7,Yes,No
189,6,2,1510,105,7,25,9,No,No
189,6,3,1510,72,7,30,7,Yes,No
189,6,4,1510,58,3,25,5,Yes,No
189,6,5,1510,106,3,30,9,No,No
189,7,1,1511,96,7,25,7,No,No
189,7,2,1511,6,7,25,5,Yes,Yes
189,7,3,1511,5,5,25,5,Yes,Yes
189,7,4,1511,16,3,30,7,Yes,Yes
189,7,5,1511,31,3,25,5,No,Yes
189,8,1,1512,87,7,25,5,No,No
189,8,2,1512,19,3,20,9,Yes,Yes
189,8,3,1512,11,5,20,7,Yes,Yes
189,8,4,1512,106,3,30,9,No,No
189,8,5,1512,67,3,25,7,Yes,No
190,1,1,1513,7,3,30,5,Yes,Yes
190,1,2,1513,51,7,25,9,No,Yes
190,1,3,1513,76,3,25,9,Yes,No
190,1,4,1513,100,3,20,9,No,No
190,1,5,1513,58,3,25,5,Yes,No
190,2,1,1514,63,7,30,5,Yes,No
190,2,2,1514,1,3,20,5,Yes,Yes
190,2,3,1514,95,5,25,7,No,No
190,2,4,1514,56,5,20,5,Yes,No
190,2,5,1514,4,3,25,5,Yes,Yes
190,3,1,1515,16,3,30,7,Yes,Yes
190,3,2,1515,66,7,20,7,Yes,No
190,3,3,1515,28,3,20,5,No,Yes
190,3,4,1515,72,7,30,7,Yes,No
190,3,5,1515,4,3,25,5,Yes,Yes
190,4,1,1516,6,7,25,5,Yes,Yes
190,4,2,1516,67,3,25,7,Yes,No
190,4,3,1516,5,5,25,5,Yes,Yes
190,4,4,1516,9,7,30,5,Yes,Yes
